Latitud,Longitud,ALA,Fuente,TipoEstacion,NombreEstacion,Variable,Fecha,Hora,Valor,UnidadMedida
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,31/07/1977,00:00,0.605,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,01/08/1977,00:00,1.72,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,03/08/1977,00:00,1.72,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,04/08/1977,00:00,1.64,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,07/08/1977,00:00,1.64,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,08/08/1977,00:00,1.72,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,09/08/1977,00:00,1.72,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,10/08/1977,00:00,1.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,11/08/1977,00:00,1.9,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,12/08/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,18/08/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,19/08/1977,00:00,2.26,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,20/08/1977,00:00,2.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,21/08/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,23/08/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,24/08/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,31/08/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,01/09/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,05/09/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,06/09/1977,00:00,2.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,17/09/1977,00:00,2.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,18/09/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,20/09/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,21/09/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,22/09/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,23/09/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,24/09/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,25/09/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,26/09/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,27/09/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,28/09/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,29/09/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,30/09/1977,00:00,2.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,01/10/1977,00:00,2.26,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,02/10/1977,00:00,2.26,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,03/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,04/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,05/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,06/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,07/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,08/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,09/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,10/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,11/10/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,12/10/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,13/10/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,14/10/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,15/10/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,16/10/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,17/10/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,18/10/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,19/10/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,20/10/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,21/10/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,22/10/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,23/10/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,24/10/1977,00:00,2.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,25/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,26/10/1977,00:00,2.15,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,27/10/1977,00:00,1.98,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,28/10/1977,00:00,1.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,29/10/1977,00:00,1.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,30/10/1977,00:00,1.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,31/10/1977,00:00,1.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,01/11/1977,00:00,2.06,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,02/11/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,03/11/1977,00:00,3.03,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,04/11/1977,00:00,3.03,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,05/11/1977,00:00,2.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,06/11/1977,00:00,2.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,07/11/1977,00:00,3.53,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,08/11/1977,00:00,5.18,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,09/11/1977,00:00,7.02,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,10/11/1977,00:00,7.02,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,11/11/1977,00:00,7.22,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,12/11/1977,00:00,7.63,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,13/11/1977,00:00,8.04,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,14/11/1977,00:00,8.04,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,15/11/1977,00:00,8.45,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,16/11/1977,00:00,15.2,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,17/11/1977,00:00,13.4,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,18/11/1977,00:00,11.4,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,19/11/1977,00:00,10.3,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,20/11/1977,00:00,9.62,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,21/11/1977,00:00,9.16,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,22/11/1977,00:00,8.45,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,23/11/1977,00:00,7.84,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,24/11/1977,00:00,7.02,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,25/11/1977,00:00,6.4,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,26/11/1977,00:00,5.88,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,27/11/1977,00:00,5.18,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,28/11/1977,00:00,4.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,29/11/1977,00:00,3.53,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,30/11/1977,00:00,2.92,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,01/12/1977,00:00,2.59,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,02/12/1977,00:00,2.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,04/12/1977,00:00,2.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,05/12/1977,00:00,2.48,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,06/12/1977,00:00,3.25,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,07/12/1977,00:00,5,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,08/12/1977,00:00,6.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,09/12/1977,00:00,18.8,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,10/12/1977,00:00,17.6,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,11/12/1977,00:00,13.4,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,12/12/1977,00:00,11.4,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,13/12/1977,00:00,10.6,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,14/12/1977,00:00,10.1,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,15/12/1977,00:00,7.63,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,16/12/1977,00:00,6.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,17/12/1977,00:00,6.4,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,18/12/1977,00:00,6.05,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,19/12/1977,00:00,4.65,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,20/12/1977,00:00,4.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,21/12/1977,00:00,3.95,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,24/12/1977,00:00,3.95,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,25/12/1977,00:00,4.09,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,26/12/1977,00:00,9.39,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,27/12/1977,00:00,8.24,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,28/12/1977,00:00,6.81,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,29/12/1977,00:00,6.22,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,30/12/1977,00:00,5.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,31/12/1977,00:00,5.78,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,01/01/1978,00:00,5.52,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,02/01/1978,00:00,5.35,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,03/01/1978,00:00,5.35,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,04/01/1978,00:00,5.52,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,05/01/1978,00:00,5.7,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,06/01/1978,00:00,6.05,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,07/01/1978,00:00,7.63,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,08/01/1978,00:00,7.42,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,09/01/1978,00:00,6.05,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,10/01/1978,00:00,5.52,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,11/01/1978,00:00,5.52,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,12/01/1978,00:00,5.35,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,13/01/1978,00:00,5.35,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,14/01/1978,00:00,4.65,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,15/01/1978,00:00,4.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,16/01/1978,00:00,3.95,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,17/01/1978,00:00,3.25,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,18/01/1978,00:00,3.14,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,19/01/1978,00:00,3.03,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,20/01/1978,00:00,4.23,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,21/01/1978,00:00,4.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,22/01/1978,00:00,4.37,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,23/01/1978,00:00,5.52,m³/s
-11.2,-76.3,MANTARO,Servicio Nacional de Meteorología e Hidrología,HIDROMÉTRICA,CARHUACAYAN M-3,Caudal PRO 1DIA,24/01/1978,00:00,7.02,m³/s
